Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	2/51	4.102324e-01	5.530875e-01	0	0	1.447748e+00	1.289989e+00	MAST2;LGALS9
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	2/51	4.102324e-01	5.530875e-01	0	0	1.447748e+00	1.289989e+00	APOC2;APOE
GO_Biological_Process_2021	regulation of smoothened signaling pathway (GO:0008589)	2/51	4.102324e-01	5.530875e-01	0	0	1.447748e+00	1.289989e+00	SHH;SMO
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	2/51	4.102324e-01	5.530875e-01	0	0	1.447748e+00	1.289989e+00	CRKL;CORO1C
GO_Biological_Process_2021	actin filament capping (GO:0051693)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	FLII
GO_Biological_Process_2021	activin receptor signaling pathway (GO:0032924)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	ACVR1B
GO_Biological_Process_2021	aspartate family amino acid metabolic process (GO:0009066)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	FOLH1
GO_Biological_Process_2021	ATP synthesis coupled proton transport (GO:0015986)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	VPS9D1
GO_Biological_Process_2021	regulation of bicellular tight junction assembly (GO:2000810)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	PRKACA
GO_Biological_Process_2021	barbed-end actin filament capping (GO:0051016)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	FLII
GO_Biological_Process_2021	branching involved in ureteric bud morphogenesis (GO:0001658)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	SHH
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	SOX9
GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DAXX
GO_Biological_Process_2021	regulation of exosomal secretion (GO:1903541)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	SNF8
GO_Biological_Process_2021	regulation of glucose transmembrane transport (GO:0010827)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	INPP5K
GO_Biological_Process_2021	regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	GHRHR
GO_Biological_Process_2021	cytoplasmic translational initiation (GO:0002183)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	MCTS1
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability (GO:0046902)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	SPG7
GO_Biological_Process_2021	regulation of mitotic spindle assembly (GO:1901673)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	TPR
GO_Biological_Process_2021	detection of mechanical stimulus (GO:0050982)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	JUP
GO_Biological_Process_2021	regulation of nervous system process (GO:0031644)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DLGAP1
GO_Biological_Process_2021	regulation of neuroinflammatory response (GO:0150077)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	IL4
GO_Biological_Process_2021	DNA alkylation (GO:0006305)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DNMT1
GO_Biological_Process_2021	DNA methylation or demethylation (GO:0044728)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DNMT1
GO_Biological_Process_2021	dopamine metabolic process (GO:0042417)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	COMT
GO_Biological_Process_2021	establishment of melanosome localization (GO:0032401)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	BLOC1S6
GO_Biological_Process_2021	regulation of RIG-I signaling pathway (GO:0039535)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	UFD1
GO_Biological_Process_2021	establishment of skin barrier (GO:0061436)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	TMEM79
GO_Biological_Process_2021	establishment or maintenance of apical/basal cell polarity (GO:0035088)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DLG3
GO_Biological_Process_2021	excitatory postsynaptic potential (GO:0060079)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	AKT1
GO_Biological_Process_2021	regulation of water loss via skin (GO:0033561)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	TMEM79
GO_Biological_Process_2021	response to ATP (GO:0033198)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DGKQ
GO_Biological_Process_2021	heart trabecula morphogenesis (GO:0061384)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	TEK
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	ITGB7
GO_Biological_Process_2021	striated muscle cell differentiation (GO:0051146)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	PLD3
GO_Biological_Process_2021	synaptic transmission, cholinergic (GO:0007271)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	APOE
GO_Biological_Process_2021	ureteric bud morphogenesis (GO:0060675)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	SHH
GO_Biological_Process_2021	mitochondrion localization (GO:0051646)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	BRAT1
GO_Biological_Process_2021	myeloid cell activation involved in immune response (GO:0002275)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	DNASE1
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	APOE
GO_Biological_Process_2021	negative regulation of protein localization to nucleus (GO:1900181)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	RAB23
GO_Biological_Process_2021	peptidyl-lysine dimethylation (GO:0018027)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	KMT2B
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	APOE
GO_Biological_Process_2021	positive regulation of focal adhesion assembly (GO:0051894)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	TEK
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	CCL3
GO_Biological_Process_2021	positive regulation of oxidoreductase activity (GO:0051353)	1/19	4.108547e-01	5.530875e-01	0	0	1.970093e+00	1.752429e+00	POR
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	4/119	4.132346e-01	5.558041e-01	0	0	1.234049e+00	1.090578e+00	IKBKG;PRKACA;RAF1;PRKACB
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	4/119	4.132346e-01	5.558041e-01	0	0	1.234049e+00	1.090578e+00	FAM162A;LCK;HIP1R;LGALS9
GO_Biological_Process_2021	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	3/85	4.141497e-01	5.567912e-01	0	0	1.297842e+00	1.144084e+00	KDELR1;ERGIC3;ERGIC1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	10/329	4.167311e-01	5.600166e-01	0	0	1.112707e+00	9.739683e-01	TM9SF1;OXA1L;RAB5B;ABHD17A;RAB23;STXBP2;AXIN2;BICD1;SNX6;TMED4
GO_Biological_Process_2021	macroautophagy (GO:0016236)	4/120	4.194118e-01	5.616866e-01	0	0	1.223347e+00	1.062969e+00	TOMM40;UBQLN1;SNF8;TCIRG1
GO_Biological_Process_2021	cartilage development (GO:0051216)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	SOX9;CD44
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	LCK;UBQLN1
GO_Biological_Process_2021	regulation of telomere maintenance via telomerase (GO:0032210)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	MAP2K7;SMG5
GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	PFDN2;APOE
GO_Biological_Process_2021	negative regulation of protein-containing complex assembly (GO:0031333)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	PEX5;RAF1
GO_Biological_Process_2021	positive regulation of developmental growth (GO:0048639)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	GHRHR;INSR
GO_Biological_Process_2021	positive regulation of protein localization to cell periphery (GO:1904377)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	ITGA3;AKT1
GO_Biological_Process_2021	positive regulation of protein localization to plasma membrane (GO:1903078)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	ITGA3;AKT1
GO_Biological_Process_2021	protein homotetramerization (GO:0051289)	2/52	4.198022e-01	5.616866e-01	0	0	1.418720e+00	1.231409e+00	GOLGA2;MCOLN1
GO_Biological_Process_2021	adrenergic receptor signaling pathway (GO:0071875)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	ADCY9
GO_Biological_Process_2021	cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	ACVRL1
GO_Biological_Process_2021	cellular monovalent inorganic cation homeostasis (GO:0030004)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	ATP4A
GO_Biological_Process_2021	cellular response to misfolded protein (GO:0071218)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	UFD1
GO_Biological_Process_2021	cellular response to nitrogen compound (GO:1901699)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	DAXX
GO_Biological_Process_2021	regulation of nuclear division (GO:0051783)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	CAV2
GO_Biological_Process_2021	dopaminergic neuron differentiation (GO:0071542)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SHH
GO_Biological_Process_2021	early endosome to late endosome transport (GO:0045022)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SNF8
GO_Biological_Process_2021	regulation of protein localization to cell periphery (GO:1904375)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	MMP14
GO_Biological_Process_2021	epithelial cilium movement involved in extracellular fluid movement (GO:0003351)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SPA17
GO_Biological_Process_2021	establishment of epithelial cell polarity (GO:0090162)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	MYO18A
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	PDGFB
GO_Biological_Process_2021	hepaticobiliary system development (GO:0061008)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	PRKCSH
GO_Biological_Process_2021	mesoderm development (GO:0007498)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	HCK
GO_Biological_Process_2021	mesoderm formation (GO:0001707)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	ITGA3
GO_Biological_Process_2021	miRNA metabolic process (GO:0010586)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SND1
GO_Biological_Process_2021	mitochondrial cytochrome c oxidase assembly (GO:0033617)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	OXA1L
GO_Biological_Process_2021	mitotic cytokinetic process (GO:1902410)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	KIF20A
GO_Biological_Process_2021	modulation by symbiont of entry into host (GO:0052372)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	TRIM25
GO_Biological_Process_2021	xenobiotic transport (GO:0042908)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SLC22A18
GO_Biological_Process_2021	negative regulation of axon extension involved in axon guidance (GO:0048843)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SEMA4F
GO_Biological_Process_2021	negative regulation of dephosphorylation (GO:0035305)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	INPP5K
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	MID2
GO_Biological_Process_2021	nucleobase-containing compound biosynthetic process (GO:0034654)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	AMPD3
GO_Biological_Process_2021	positive regulation of activated T cell proliferation (GO:0042104)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	IL12RB1
GO_Biological_Process_2021	positive regulation of embryonic development (GO:0040019)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	NR2C2
GO_Biological_Process_2021	positive regulation of epithelial cell differentiation (GO:0030858)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	SOX9
GO_Biological_Process_2021	positive regulation of peptidyl-lysine acetylation (GO:2000758)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	PAXIP1
GO_Biological_Process_2021	post-transcriptional gene silencing by RNA (GO:0035194)	1/20	4.270421e-01	5.642466e-01	0	0	1.866308e+00	1.587990e+00	CELF1
GO_Biological_Process_2021	cellular macromolecule catabolic process (GO:0044265)	2/53	4.292921e-01	5.667320e-01	0	0	1.390831e+00	1.176111e+00	DNASE1;SND1
GO_Biological_Process_2021	IRE1-mediated unfolded protein response (GO:0036498)	2/53	4.292921e-01	5.667320e-01	0	0	1.390831e+00	1.176111e+00	ZBTB17;DNAJB11
GO_Biological_Process_2021	metal ion transport (GO:0030001)	3/88	4.360894e-01	5.753964e-01	0	0	1.251842e+00	1.038914e+00	CACNB3;CACNA1B;CCL3
GO_Biological_Process_2021	regulation of cyclin-dependent protein kinase activity (GO:1904029)	2/54	4.386992e-01	5.753964e-01	0	0	1.364014e+00	1.123867e+00	CDKN1B;CCNE1
GO_Biological_Process_2021	cytoplasmic microtubule organization (GO:0031122)	2/54	4.386992e-01	5.753964e-01	0	0	1.364014e+00	1.123867e+00	TUBGCP3;KPNB1
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	2/54	4.386992e-01	5.753964e-01	0	0	1.364014e+00	1.123867e+00	KCNN1;KCNN3
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	6/194	4.419594e-01	5.753964e-01	0	0	1.132185e+00	9.244715e-01	CCL24;SMPD4;CCL3;AKT1;CDIP1;INPP5K
GO_Biological_Process_2021	aerobic respiration (GO:0009060)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	OXA1L
GO_Biological_Process_2021	androgen metabolic process (GO:0008209)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	SHH
GO_Biological_Process_2021	anterior/posterior axis specification (GO:0009948)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	SHH
GO_Biological_Process_2021	regulation of anoikis (GO:2000209)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	ITGA5
GO_Biological_Process_2021	calcium ion transport into cytosol (GO:0060402)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	CACNB3
GO_Biological_Process_2021	calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	PRKACA
GO_Biological_Process_2021	regulation of cell-substrate junction assembly (GO:0090109)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	CORO1C
GO_Biological_Process_2021	regulation of dendritic spine development (GO:0060998)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	APOE
GO_Biological_Process_2021	cyclic purine nucleotide metabolic process (GO:0052652)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	ADCY9
GO_Biological_Process_2021	epithelial cell development (GO:0002064)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	TMEM79
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	IL4
GO_Biological_Process_2021	heparan sulfate proteoglycan metabolic process (GO:0030201)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	SGSH
GO_Biological_Process_2021	response to progesterone (GO:0032570)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	NR1H3
GO_Biological_Process_2021	innate immune response in mucosa (GO:0002227)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	IL4
GO_Biological_Process_2021	intracellular lipid transport (GO:0032365)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	PLEKHA8
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	CDIP1
GO_Biological_Process_2021	linoleic acid metabolic process (GO:0043651)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	ELOVL1
GO_Biological_Process_2021	stress granule assembly (GO:0034063)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	BICD1
GO_Biological_Process_2021	melanosome localization (GO:0032400)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	BLOC1S6
GO_Biological_Process_2021	mitochondrial calcium ion transmembrane transport (GO:0006851)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	SPG7
GO_Biological_Process_2021	vacuolar acidification (GO:0007035)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	TCIRG1
GO_Biological_Process_2021	zinc ion transport (GO:0006829)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	SLC39A13
GO_Biological_Process_2021	myotube differentiation (GO:0014902)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	PLD3
GO_Biological_Process_2021	NAD biosynthetic process (GO:0009435)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	HAAO
GO_Biological_Process_2021	negative regulation of microtubule depolymerization (GO:0007026)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	APC
GO_Biological_Process_2021	negative regulation of protein localization to cell periphery (GO:1904376)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	TMBIM1
GO_Biological_Process_2021	negative regulation of protein localization to plasma membrane (GO:1903077)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	TMBIM1
GO_Biological_Process_2021	nuclear envelope organization (GO:0006998)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	EMD
GO_Biological_Process_2021	poly(A)+ mRNA export from nucleus (GO:0016973)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	MCM3AP
GO_Biological_Process_2021	positive regulation of immune system process (GO:0002684)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	LGALS9
GO_Biological_Process_2021	positive regulation of phosphatase activity (GO:0010922)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	CALM1
GO_Biological_Process_2021	positive regulation of T cell cytokine production (GO:0002726)	1/21	4.427855e-01	5.753964e-01	0	0	1.772901e+00	1.444329e+00	IL4
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	3/89	4.433351e-01	5.756236e-01	0	0	1.237222e+00	1.006393e+00	DDT;CCL3;IL17RA
GO_Biological_Process_2021	post-Golgi vesicle-mediated transport (GO:0006892)	3/89	4.433351e-01	5.756236e-01	0	0	1.237222e+00	1.006393e+00	BLOC1S6;AP4E1;AP1M1
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	4/124	4.439551e-01	5.761851e-01	0	0	1.182324e+00	9.600849e-01	GGT5;CROT;GGT1;PPARD
GO_Biological_Process_2021	protein targeting to mitochondrion (GO:0006626)	2/55	4.480210e-01	5.809711e-01	0	0	1.338208e+00	1.074468e+00	TOMM40;TIMM44
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	2/55	4.480210e-01	5.809711e-01	0	0	1.338208e+00	1.074468e+00	TMEM161A;TRIM28
GO_Biological_Process_2021	mitochondrial respiratory chain complex assembly (GO:0033108)	3/90	4.505441e-01	5.835041e-01	0	0	1.222938e+00	9.750475e-01	OXA1L;UQCC1;NDUFB2
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	3/90	4.505441e-01	5.835041e-01	0	0	1.222938e+00	9.750475e-01	CELF1;TPR;EIF2AK4
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	3/90	4.505441e-01	5.835041e-01	0	0	1.222938e+00	9.750475e-01	MED25;HIP1R;APOE
GO_Biological_Process_2021	regulation of ATP metabolic process (GO:1903578)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	RANBP2;TPR
GO_Biological_Process_2021	autophagosome organization (GO:1905037)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	RAB23;UBQLN1
GO_Biological_Process_2021	blood vessel morphogenesis (GO:0048514)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	SHH;CCM2
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	CCL24;CCL3
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	CDKN1B;CNOT11
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	2/56	4.572551e-01	5.849020e-01	0	0	1.313359e+00	1.027722e+00	PAN2;CNOT11
GO_Biological_Process_2021	regulation of actin cytoskeleton organization (GO:0032956)	3/91	4.577148e-01	5.849020e-01	0	0	1.208979e+00	9.448275e-01	HIP1R;RND2;RHOC
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	3/91	4.577148e-01	5.849020e-01	0	0	1.208979e+00	9.448275e-01	ITGB2;IKBKG;LGALS9
GO_Biological_Process_2021	protein mannosylation (GO:0035268)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	LARGE1
GO_Biological_Process_2021	amino acid import (GO:0043090)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SLC1A3
GO_Biological_Process_2021	regulation of adenylate cyclase activity (GO:0045761)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	GRM3
GO_Biological_Process_2021	regulation of chromosome organization (GO:0033044)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SMG5
GO_Biological_Process_2021	cellular response to nerve growth factor stimulus (GO:1990090)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	AKT1
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	DDT
GO_Biological_Process_2021	error-free translesion synthesis (GO:0070987)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	UFD1
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	MAPK7
GO_Biological_Process_2021	female gonad development (GO:0008585)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	EIF2B5
GO_Biological_Process_2021	limb morphogenesis (GO:0035108)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SHH
GO_Biological_Process_2021	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	UTP20
GO_Biological_Process_2021	membrane protein intracellular domain proteolysis (GO:0031293)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	NCSTN
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SNF8
GO_Biological_Process_2021	zinc ion transmembrane transport (GO:0071577)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SLC39A13
GO_Biological_Process_2021	organelle fusion (GO:0048284)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	SPG7
GO_Biological_Process_2021	peptidyl-threonine dephosphorylation (GO:0035970)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	PPP5C
GO_Biological_Process_2021	phosphatidylserine acyl-chain remodeling (GO:0036150)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	LPCAT3
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	CALM1
GO_Biological_Process_2021	positive regulation of dendritic spine development (GO:0060999)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	APOE
GO_Biological_Process_2021	positive regulation of DNA-templated transcription, initiation (GO:2000144)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	PAXIP1
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	IL4
GO_Biological_Process_2021	positive regulation of neural precursor cell proliferation (GO:2000179)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	NES
GO_Biological_Process_2021	positive regulation of peptidase activity (GO:0010952)	1/22	4.580971e-01	5.849020e-01	0	0	1.688391e+00	1.318083e+00	NCSTN
